ID,prov,site,name,type,lat,lon,alt,alt_pres,info
372,广西,59047,柳江,一般站,2415,10920,100.90000000000001,102.09999999999999,
373,广西,59051,阳朔,一般站,2446,11030,136.69999999999999,137.90000000000001,
374,广西,59052,恭城,一般站,2450,11049,169.59999999999999,170.80000000000001,
375,广西,59053,平乐,一般站,2439,11038,157.59999999999999,158.80000000000001,
376,广西,59055,荔浦,一般站,2430,11024,165.69999999999999,166.90000000000001,
377,广西,59057,金秀,一般站,2408,11011,830.89999999999998,832.10000000000002,
378,广西,59058,蒙山,基本站,2412,11031,181.90000000000001,183.09999999999999,
379,广西,59059,昭平,一般站,2411,11048,105.8,107,
380,广西,59061,富川,一般站,2449,11116,193.09999999999999,194.30000000000001,
381,广西,59064,钟山,一般站,2433,11119,136.59999999999999,137.80000000000001,
382,广西,59065,贺州,基本站,2425,11130,148.69999999999999,149.90000000000001,
383,广西,59209,那坡,基本站,2325,10550,794.10000000000002,795.29999999999995,
384,广西,59211,百色,基本站,2354,10636,174.69999999999999,175.90000000000001,
385,广西,59213,田阳,一般站,2344,10655,110,111.2,
386,广西,59215,德保,一般站,2320,10638,680,681.20000000000005,
387,广西,59218,靖西,基本站,2308,10625,739.89999999999998,741.10000000000002,
388,广西,59224,田东,一般站,2336,10707,111.2,112.40000000000001,
389,广西,59227,天等,一般站,2307,10708,454.19999999999999,455.39999999999998,
390,广西,59228,平果,基本站,2319,10735,108.8,110,
391,广西,59229,隆安,一般站,2310,10742,125.7,126.90000000000001,
392,广西,59230,马山,一般站,2343,10807,219,220.19999999999999,新址启用
393,广西,59235,上林,一般站,2326,10837,115.5,116.7,
394,广西,59237,武鸣,一般站,2310,10817,111.7,112.90000000000001,
395,广西,59238,宾阳,一般站,2315,10850,127.7,128.90000000000001,新址启用
396,广西,59241,象州,一般站,2358,10941,90.5,91.700000000000003,
397,广西,59242,来宾,基本站,2327,10905,96.700000000000003,97.900000000000006,新址启用
398,广西,59246,武宣,一般站,2336,10940,70,71.200000000000003,
399,广西,59249,贵港,一般站,2307,10937,51.399999999999999,52.600000000000001,
400,广西,59254,桂平,基本站,2324,11005,42.5,43.700000000000003,
401,广西,59255,平南,一般站,2333,11023,32.5,33.700000000000003,
402,广西,59256,藤县,一般站,2322,11054,105.5,106.7,
403,广西,59265,梧州,基准站,2329,11118,114.8,116,
404,广西,59266,龙圩,一般站,2325,11114,42.5,43.700000000000003,
405,广西,59417,龙州,基本站,2220,10651,128.80000000000001,130,
406,广西,59419,凭祥,一般站,2204,10644,348.69999999999999,349.89999999999998,
407,广西,59421,大新,一般站,2252,10710,278.30000000000001,279.5,新址启用
408,广西,59425,崇左,一般站,2223,10723,195.80000000000001,197,新址启用
409,广西,59426,扶绥,一般站,2237,10755,146.09999999999999,147.30000000000001,
410,广西,59427,宁明,一般站,2207,10704,163.30000000000001,164.5,
411,广西,59429,上思,一般站,2211,10801,216,217.19999999999999,
412,广西,59431,南宁,基本站,2238,10813,121.59999999999999,122.8,
413,广西,59435,邕宁,一般站,2246,10829,74.700000000000003,75.900000000000006,
414,广西,59441,横县,一般站,2242,10915,78.5,79.700000000000003,
415,广西,59446,灵山,基准站,2225,10918,66.599999999999994,67.799999999999997,
416,广西,59448,浦北,一般站,2216,10933,69.599999999999994,70.799999999999997,
417,广西,59449,博白,一般站,2218,10959,85.900000000000006,87.099999999999994,
418,广西,59451,北流,一般站,2242,11021,98.099999999999994,99.299999999999997,
419,广西,59452,容县,一般站,2250,11032,131.5,132.69999999999999,
420,广西,59453,玉林,基本站,2240,11007,121.59999999999999,122.8,
421,广西,59454,岑溪,一般站,2257,11100,202,203.19999999999999,
422,广西,59457,陆川,一般站,2219,11016,121.59999999999999,122.8,
423,广西,59626,东兴,基本站,2134,10757,56.799999999999997,58,
424,广西,59631,防城,基准站,2147,10821,32.399999999999999,33.600000000000001,
425,广西,59632,钦州,基本站,2159,10836,49.200000000000003,50.399999999999999,新址启用
426,广西,59635,防城港,一般站,2137,10821,31.300000000000001,32.5,
427,广西,59640,合浦,一般站,2140,10911,5.5,6.7000000000000002,
428,广西,59644,北海,基本站,2127,10908,12.800000000000001,14,
429,广西,59647,涠洲岛,基准站,2102,10906,55.200000000000003,56.399999999999999,
430,贵州,56598,赫章,一般站,2708,10444,1535.0999999999999,1536.3,
431,贵州,56691,威宁,基准站,2652,10417,2237.5,2238.5999999999999,
432,贵州,56693,水城,基本站,2635,10452,1815.9000000000001,1817.2,
433,贵州,56792,普安,基本站,2547,10458,1649.4000000000001,1650.4000000000001,
434,贵州,56793,盘县,基本站,2543,10428,1800,1800.9000000000001,
435,贵州,57606,桐梓,基准站,2808,10650,972,972.70000000000005,
436,贵州,57609,赤水,一般站,2835,10542,317,318,
437,贵州,57614,习水,基本站,2820,10613,1180.2,1181.2,
438,贵州,57623,道真,一般站,2853,10736,685.60000000000002,686.29999999999995,
439,贵州,57625,正安,基本站,2833,10727,679.70000000000005,680.60000000000002,
440,贵州,57634,务川,一般站,2831,10753,660.29999999999995,661.20000000000005,
441,贵州,57636,沿河,一般站,2834,10830,334.60000000000002,335.39999999999998,
442,贵州,57637,德江,一般站,2815,10806,629.5,630.5,
443,贵州,57647,松桃,基本站,2809,10911,406.10000000000002,407.10000000000002,
444,贵州,57707,毕节,基本站,2718,10517,1510.5999999999999,1511.5,
445,贵州,57708,大方,一般站,2709,10536,1700,1701.2,
446,贵州,57710,仁怀,基本站,2748,10624,890.29999999999995,891,
447,贵州,57712,汇川,基本站,2744,10657,983.5,984.5,
448,贵州,57714,金沙,一般站,2728,10614,942,943,
449,贵州,57717,遵义县,一般站,2732,10650,974.10000000000002,975,
450,贵州,57718,息烽,基本站,2706,10643,1112.0999999999999,1113.2,
451,贵州,57719,开阳,一般站,2704,10658,1275.5999999999999,1276.5999999999999,
452,贵州,57720,绥阳,一般站,2753,10710,889.29999999999995,890.29999999999995,
453,贵州,57722,湄潭,基本站,2746,10728,792.20000000000005,792.89999999999998,
454,贵州,57723,凤冈,一般站,2759,10743,710.20000000000005,711.20000000000005,
455,贵州,57728,瓮安,一般站,2703,10728,1129.5999999999999,1130.5999999999999,新址启用
456,贵州,57729,余庆,基本站,2714,10753,622.10000000000002,623.10000000000002,
457,贵州,57731,思南,基本站,2757,10815,416.80000000000001,417.69999999999999,
458,贵州,57732,印江,一般站,2801,10824,521.5,522.5,新址启用
459,贵州,57734,石阡,一般站,2734,10814,467.5,468.5,
460,贵州,57735,岑巩,一般站,2711,10849,404.30000000000001,405.5,
461,贵州,57736,江口,一般站,2742,10851,369.19999999999999,370.69999999999999,
462,贵州,57737,施秉,一般站,2702,10807,547.29999999999995,548.5,
463,贵州,57738,镇远,一般站,2703,10825,516.29999999999995,517.5,
464,贵州,57739,玉屏,一般站,2714,10855,394.80000000000001,396,
465,贵州,57741,铜仁,基本站,2744,10911,353.19999999999999,354.39999999999998,
466,贵州,57742,万山,一般站,2731,10912,884.29999999999995,885.29999999999995,
467,贵州,57800,纳雍,一般站,2646,10522,1457.0999999999999,1458.5999999999999,
468,贵州,57803,黔西,基本站,2702,10601,1231.4000000000001,1232.4000000000001,
469,贵州,57805,织金,基本站,2641,10546,1319.3,1320.3,
470,贵州,57806,安顺,基本站,2615,10554,1431.0999999999999,1432.3,
471,贵州,57807,六枝,一般站,2612,10528,1361.9000000000001,1362.9000000000001,
472,贵州,57808,普定,一般站,2619,10545,1274.5,1275.7,
473,贵州,57809,镇宁,一般站,2604,10545,1251,1252,
474,贵州,57811,修文,一般站,2650,10636,1296.7,1297.7,
475,贵州,57813,清镇,一般站,2634,10628,1261.9000000000001,1265.8,
476,贵州,57814,平坝,一般站,2625,10616,1298.2,1299.2,
477,贵州,57816,贵阳,基准站,2635,10644,1223.8,1224.9000000000001,
478,贵州,57818,长顺,一般站,2602,10627,1140,1141.0999999999999,
479,贵州,57821,福泉,一般站,2642,10730,925,926.5,
480,贵州,57822,黄平,一般站,2654,10754,835,836.20000000000005,
481,贵州,57824,贵定,一般站,2635,10714,1001,1002.4,
482,贵州,57825,凯里,基本站,2636,10759,720.29999999999995,721.29999999999995,
483,贵州,57827,都匀,基本站,2619,10732,969.10000000000002,970.20000000000005,
484,贵州,57828,麻江,一般站,2630,10735,983.79999999999995,985,
485,贵州,57829,丹寨,一般站,2612,10748,963.20000000000005,964.20000000000005,
486,贵州,57832,三穗,基准站,2658,10840,626.89999999999998,627.79999999999995,
487,贵州,57834,台江,一般站,2641,10818,641.29999999999995,642.5,
488,贵州,57835,剑河,一般站,2644,10826,527.20000000000005,528.39999999999998,
489,贵州,57837,雷山,一般站,2624,10804,839,840.20000000000005,
490,贵州,57839,黎平,基本站,2614,10908,568.79999999999995,569.39999999999998,
491,贵州,57840,天柱,基本站,2654,10912,401.39999999999998,402.39999999999998,
492,贵州,57844,锦屏,一般站,2641,10911,343,344,
493,贵州,57900,晴隆,一般站,2550,10513,1552.7,1553.5999999999999,
494,贵州,57902,兴仁,基准站,2526,10511,1378.5,1379.3,
495,贵州,57903,关岭,一般站,2556,10536,1142,1143,
496,贵州,57905,贞丰,一般站,2524,10537,1184.9000000000001,1186.0999999999999,
497,贵州,57906,望谟,基本站,2511,10605,566.79999999999995,567.39999999999998,
498,贵州,57907,兴义,基本站,2505,10454,1299.5999999999999,1300.7,
499,贵州,57908,安龙,一般站,2507,10529,1394.5,1395.5,
500,贵州,57909,册亨,一般站,2459,10549,584.79999999999995,586,
501,贵州,57910,紫云,基本站,2546,10605,1197.5999999999999,1198.8,
502,贵州,57911,白云,一般站,2640,10639,1323,1324.2,
503,贵州,57912,惠水,基本站,2608,10638,990.89999999999998,992.10000000000002,
504,贵州,57913,龙里,一般站,2627,10659,1093.7,1094.7,
505,贵州,57914,花溪,一般站,2625,10640,1149,1149.8,
506,贵州,57915,乌当,一般站,2638,10646,1104,1104.9000000000001,
507,贵州,57916,罗甸,基本站,2526,10646,440.30000000000001,441.5,
508,贵州,57921,平塘,一般站,2551,10721,821.39999999999998,822.39999999999998,
509,贵州,57922,独山,基本站,2550,10733,1013.3,1014.3,
510,贵州,57923,三都,一般站,2559,10752,452,453.19999999999999,新址启用
511,贵州,57926,荔波,基本站,2525,10753,428.69999999999999,429.69999999999999,
512,贵州,57932,榕江,基本站,2556,10831,285.69999999999999,286.89999999999998,
513,贵州,57936,从江,一般站,2545,10855,258.10000000000002,259.10000000000002,
514,海南,59757,琼山,一般站,2000,11022,9.9000000000000004,11.1,
515,海南,59758,海口,基准站,2000,11015,63.5,64.700000000000003,
516,海南,59838,东方,基准站,1906,10837,7.5999999999999996,8.8000000000000007,
517,海南,59842,临高,一般站,1954,10941,31.699999999999999,32.899999999999999,
518,海南,59843,澄迈,一般站,1944,11000,31.399999999999999,32.399999999999999,
519,海南,59845,儋州,基本站,1931,10935,169,170.19999999999999,
520,海南,59847,昌江,一般站,1916,10903,98.099999999999994,99.299999999999997,
521,海南,59848,白沙,一般站,1914,10926,215.59999999999999,216.80000000000001,
522,海南,59849,琼中,基本站,1902,10950,250.90000000000001,252.09999999999999,
523,海南,59851,定安,一般站,1940,11020,53.299999999999997,54.5,
524,海南,59854,屯昌,一般站,1922,11006,118.3,119.5,
525,海南,59855,琼海,基本站,1914,11028,24,25.199999999999999,
526,海南,59856,文昌,一般站,1937,11045,21.699999999999999,22.800000000000001,
527,海南,59940,乐东,一般站,1845,10910,155,156.19999999999999,
528,海南,59941,五指山,一般站,1846,10931,328.5,329.69999999999999,
529,海南,59945,保亭,一般站,1839,10942,68.599999999999994,69.799999999999997,
530,海南,59948,三亚,基本站,1813,10935,419.39999999999998,420.60000000000002,
531,海南,59951,万宁,一般站,1848,11020,39.899999999999999,41.100000000000001,
532,海南,59954,陵水,基本站,1833,11002,35.200000000000003,36.399999999999999,
533,海南,59985,珊瑚,基准站,1632,11137,4,5.2000000000000002,不参加考核
534,海南,59981,西沙,基准站,1650,11220,4.7000000000000002,5.9000000000000004,
535,河北,53392,康保,一般站,4151,11435,1428.0999999999999,1429.3,新址启用
536,河北,53397,尚义,一般站,4106,11359,1376.5,1377.7,
537,河北,53399,张北,基准站,4109,11442,1393.3,1394.4000000000001,
538,河北,53491,怀安,一般站,4040,11423,837.70000000000005,838.79999999999995,
539,河北,53492,阳原,一般站,4006,11409,937.60000000000002,938.70000000000005,
540,河北,53498,宣化,一般站,4034,11502,629.29999999999995,630.5,
541,河北,53499,万全,一般站,4046,11444,755.20000000000005,756.20000000000005,
542,河北,53593,蔚县,基本站,3950,11434,909.5,910.70000000000005,
543,河北,54301,沽源,一般站,4140,11539,1411.2,1412.3,新址启用
544,河北,54304,崇礼,一般站,4057,11516,1239.8,1241.0999999999999,
545,河北,54401,张家口,基本站,4046,11455,772.79999999999995,774,
546,河北,54404,赤城,一般站,4053,11550,867.60000000000002,868.70000000000005,
547,河北,54405,怀来,基本站,4025,11530,570.89999999999998,572.10000000000002,
548,河北,54408,涿鹿,一般站,4023,11513,529.60000000000002,530.70000000000005,
549,河北,53781,沙河,一般站,3652,11428,67.900000000000006,68.900000000000006,
550,河北,53785,柏乡,一般站,3731,11440,35,36,
551,河北,53792,临城,一般站,3727,11429,113,114,
552,河北,53794,隆尧,一般站,3721,11445,33.100000000000001,34.299999999999997,
553,河北,53796,宁晋,一般站,3737,11453,30.600000000000001,31.600000000000001,
554,河北,53797,内丘,一般站,3717,11423,163.59999999999999,164.59999999999999,新址启用
555,河北,53798,邢台,基本站,3711,11422,183,184,
556,河北,53799,巨鹿,一般站,3714,11459,25.899999999999999,26.899999999999999,
557,河北,53883,任县,一般站,3708,11442,36.5,37.5,
558,河北,53891,南和,一般站,3701,11441,43,44,
559,河北,54631,广宗,一般站,3704,11509,32.399999999999999,33.399999999999999,
560,河北,54632,平乡,一般站,3704,11502,34,35,
561,河北,54633,新河,一般站,3730,11516,26.100000000000001,27.100000000000001,新址启用
562,河北,54705,南宫,基本站,3722,11523,27.399999999999999,28.600000000000001,
563,河北,54706,清河,一般站,3705,11540,31.5,32.700000000000003,
564,河北,54800,威县,一般站,3700,11515,33.299999999999997,34.299999999999997,
565,河北,54801,临西,一般站,3651,11529,35.299999999999997,36.299999999999997,
566,河北,54429,遵化,基本站,4012,11757,54.899999999999999,56.100000000000001,
567,河北,54434,迁西,一般站,4010,11820,131.59999999999999,132.80000000000001,
568,河北,54437,滦南,一般站,3930,11837,18.300000000000001,19.300000000000001,
569,河北,54439,迁安,一般站,4001,11843,50.899999999999999,52,
570,河北,54522,玉田,一般站,3953,11744,14.4,15.6,
571,河北,54531,滦县,一般站,3944,11843,43,44.100000000000001,
572,河北,54532,丰润,一般站,3948,11805,31.600000000000001,32.799999999999997,
573,河北,54533,丰南,一般站,3935,11806,8.9000000000000004,10.1,
574,河北,54534,唐山,基本站,3939,11806,23.199999999999999,24.399999999999999,
575,河北,54535,曹妃甸,基准站,3917,11828,3.2000000000000002,4.4000000000000004,
576,河北,54539,乐亭,基本站,3926,11853,8.5,9.6999999999999993,
577,河北,53680,灵寿,一般站,3818,11423,108.90000000000001,110.09999999999999,
578,河北,53688,行唐,一般站,3825,11433,100.3,101.8,
579,河北,53689,晋州,一般站,3801,11504,42.399999999999999,43.5,
580,河北,53691,正定,一般站,3809,11434,71,72.099999999999994,
581,河北,53693,井陉,一般站,3802,11408,255.5,256.60000000000002,
582,河北,53694,平山,一般站,3816,11413,131,132,
583,河北,53695,新乐,一般站,3821,11441,70.799999999999997,72,
584,河北,53697,藁城,一般站,3802,11450,53.5,54.600000000000001,
585,河北,53698,石家庄,基本站,3804,11421,103.59999999999999,104.8,
586,河北,53699,无极,一般站,3811,11457,45.399999999999999,46.600000000000001,
587,河北,53784,赵县,一般站,3745,11447,38.5,39.600000000000001,
588,河北,53789,栾城,一般站,3753,11438,52.899999999999999,54,
589,河北,53790,高邑,一般站,3738,11436,44.5,45.700000000000003,
590,河北,53791,元氏,一般站,3748,11430,68.400000000000006,69.400000000000006,
591,河北,53795,赞皇,一般站,3739,11424,159.30000000000001,160.40000000000001,新址启用
592,河北,54621,深泽,一般站,3811,11511,38.100000000000001,39.299999999999997,
593,河北,54701,辛集,一般站,3756,11512,35.899999999999999,36.899999999999999,
